dataset,split,point_index,t,measured_X,measured_Y,measured_Z,ref_X,ref_Y,ref_Z
Dataset03,all,938,93.80000000000001,25.868629660573323,-5.269570643968829,19.74147694214109,25.860865404664185,-5.296871949945655,19.740767053735276
Dataset03,all,939,93.9,25.82956292653136,-3.817799868689155,19.728774946054855,25.822545489283407,-3.8421710215417315,19.728769436004608
Dataset03,all,940,94.0,25.78533324099189,-2.3752385370226623,19.725082948145282,25.779196751503868,-2.396895942256427,19.724735466046685
Dataset03,all,941,94.10000000000001,25.74287968291168,-0.9400940155223481,19.71775002872612,25.737263546753375,-0.9593669535052537,19.717570130350996
Dataset03,all,942,94.2,25.702556821687317,0.4891778711158814,19.701960618066742,25.697384295755345,0.47199561314045757,19.70215266011496
Dataset03,all,943,94.30000000000001,25.66518944515268,1.9143960376112297,19.697504891580508,25.660383070887182,1.8990274866789798,19.697227499405976
Dataset03,all,944,94.4,25.63169186384943,3.334545910456116,19.70124044666301,25.62717749596946,3.320856774844851,19.700631130553475
Dataset03,all,945,94.5,25.602450964915832,4.751702071869636,19.69862711688089,25.598183075699392,4.739448760720064,19.69832123607823
Dataset03,all,946,94.60000000000001,25.572366381970422,6.168227602439216,19.703657120608117,25.56853101857541,6.1571722430803115,19.70307636532459
Dataset03,all,947,94.7,25.539587980142063,7.57777475565827,19.705729841110838,25.536229823727275,7.568060493490781,19.70531243115552
Dataset03,all,948,94.80000000000001,25.505568301751687,8.98734358013138,19.70710344758362,25.502585964850216,8.978565891540718,19.706759505826735
Dataset03,all,949,94.9,25.469917797133803,10.396212564406706,19.711837204111614,25.46728903296686,10.388299468178657,19.71138897384324
Dataset03,all,950,95.0,25.43373915105768,11.801627472944372,19.717029687669147,25.43138546586221,11.794611053571288,19.716598946669905
Dataset03,all,951,95.10000000000001,25.396599075453338,13.206709270741015,19.734346306344136,25.394510118366153,13.200380733138466,19.73345547841983
Dataset03,all,952,95.2,25.362144727294183,14.608727268669316,19.75176285444575,25.360145644890682,14.60312813245103,19.750929832501644
Dataset03,all,953,95.30000000000001,25.327206641956646,16.008186399645044,19.770173498969143,25.325412751821034,16.00323131833521,19.76937751832847
Dataset03,all,954,95.4,25.291016524921147,17.410821990548456,19.787429779856264,25.289445627897575,17.406212467837314,19.786755209741983
Dataset03,all,955,95.5,25.25698470946886,18.8172729674745,19.797510789025406,25.255476668106148,18.81293896909435,19.797198347841945
Dataset03,all,956,95.60000000000001,25.223646564998695,20.227416157494122,19.795775436123563,25.222249460502365,20.223334853723593,19.79599353394842
Dataset03,all,957,95.7,25.190803579243813,21.637234279021957,19.79678401279261,25.189517505239703,21.633547428741032,19.796891038238375
Dataset03,all,958,95.80000000000001,25.158653549427736,23.04257709647619,19.796065908052203,25.157460270974344,23.03942585401844,19.796229832066423
Dataset03,all,959,95.9,25.125109516320542,24.446219228466987,19.795281262113622,25.12408590789979,24.443446366588873,19.795435389803384
Dataset03,all,960,96.0,25.089695169525726,25.850026465871004,19.78918298355419,25.088848633039692,25.847514206427757,19.78954181207377
Dataset03,all,961,96.10000000000001,25.053827354229508,27.25649655062721,19.79245453169064,25.053083692746352,27.254113379988155,19.792402861242255
Dataset03,all,962,96.2,25.01455325130362,28.667788711197726,19.80365418050726,25.014021819156984,28.66542845054474,19.803263370030265
Dataset03,all,963,96.30000000000001,24.97265733880352,30.08329483533891,19.81437569501917,24.972291025158338,30.080976100809423,19.814026105968583
Dataset03,all,964,96.4,24.921898920228255,31.500697482419167,19.81982187111052,24.921938115584684,31.498512827497798,19.819723250900978
Dataset03,all,965,96.5,24.836117624069555,32.91335744391238,19.821477931356,24.83761410771328,32.91157226885983,19.821554896369793
Dataset03,all,966,96.60000000000001,24.692475318329375,34.330382193705574,19.81314438559822,24.6962818237225,34.32859562861359,19.813633510945028
Dataset03,all,967,96.7,24.515174534914955,35.74767098346378,19.804975609305124,24.520118483703047,35.746035714682,19.805430517220774
Dataset03,all,968,96.80000000000001,24.34302856193179,37.1607648896154,19.803244294840546,24.347357890968162,37.15945733195888,19.803391039745648
Dataset03,all,969,96.9,24.191418499551695,38.57207660297267,19.802472234592607,24.194482557740198,38.57097478623892,19.802553392891557
Dataset03,all,970,97.0,24.060592592729666,39.977044557737074,19.80223459381731,24.062469216542574,39.97631285972606,19.802283641451503
Dataset03,all,971,97.10000000000001,23.96396672522847,41.37304693119223,19.803990858549987,23.964213768963976,41.37276662648376,19.803951911701024
Dataset03,all,972,97.2,23.9206754282217,42.767043847623505,19.809085043769894,23.918633655654467,42.76689030318249,19.80890837019208
Dataset03,all,973,97.30000000000001,23.96880205578124,44.164002401579516,19.82028593058508,23.96308181323728,44.1637459079533,19.819867819406205
Dataset03,all,974,97.4,24.18144203436171,45.542021725893115,19.827843605977158,24.169306065611202,45.54256521666886,19.8276037323093
Dataset03,all,975,97.5,24.60121852723946,46.865992957871185,19.837954306298656,24.5813790719165,46.86874868900381,19.837638294410144
Dataset03,all,976,97.60000000000001,25.224063176136447,48.10551797206256,19.84474072166272,25.197334455580105,48.111596709769934,19.84458734084423
Dataset03,all,977,97.7,26.034822282013433,49.25140459918866,19.84605826799375,26.002488340412633,49.26092940499217,19.846151024203866
Dataset03,all,978,97.80000000000001,27.020982801333748,50.29814928492284,19.844657351289214,26.984121564928117,50.31103922240008,19.84486392593353
Dataset03,all,979,97.9,28.158440336347482,51.22186610259077,19.84089912739026,28.11850129984119,51.238797149094985,19.841188836588305
Dataset03,all,980,98.0,29.405905706894345,52.00533355105961,19.833364661073386,29.364930649317895,52.0266767080237,19.83378719814025
Dataset03,all,981,98.10000000000001,30.69767941274364,52.67666746350076,19.810468816865264,30.6585556485815,52.70087803432508,19.811491867902838
Dataset03,all,982,98.2,31.984599567307,53.29271790299326,19.781345579350237,31.94930516480973,53.31712765400896,19.78255726608335
Dataset03,all,983,98.30000000000001,33.24897480746444,53.87790937296492,19.7535605940179,33.217973061586385,53.90138307926054,19.754614842347525
Dataset03,all,984,98.4,34.51377371435601,54.40048336509017,19.739331122413866,34.48574682277675,54.42436874540173,19.739724195278704
Dataset03,all,985,98.5,35.82264270253778,54.80655369729912,19.74527230118127,35.795466467312735,54.83309087148664,19.74477070269488
Dataset03,all,986,98.60000000000001,37.188429771513064,55.04921929932671,19.75025102063759,37.16140958221611,55.080193732440115,19.749797768316085
Dataset03,all,987,98.7,38.59056274753488,55.13498834002858,19.7288592218469,38.56450406122133,55.16980234195226,19.72953648081307
Dataset03,all,988,98.80000000000001,39.98930132584609,55.13486733899264,19.714435813713344,39.965788683409436,55.17021971694667,19.71481085158337
Dataset03,all,989,98.9,41.355502243352184,55.1321265773246,19.71192951394362,41.33557145894565,55.16439876797466,19.711766644368566
Dataset03,all,990,99.0,42.67063116798741,55.1380852177575,19.70400639508394,42.65476391888379,55.1669409986368,19.704059492131197
Dataset03,all,991,99.10000000000001,43.932226960435784,55.120734830576254,19.70610189886885,43.92017557367624,55.147790417709196,19.705745973138004
Dataset03,all,992,99.2,45.1309351868838,55.03638696103648,19.719123580947876,45.12272864407343,55.063673917666854,19.71833258380504
Dataset03,all,993,99.30000000000001,46.24640021936073,54.868747754923994,19.73264941423054,46.242529899010165,54.897000696944424,19.731891521142995
Dataset03,all,994,99.4,47.29877865608387,54.661499123613,19.736948393458334,47.298039906372374,54.68885944724011,19.736641149363912
Dataset03,all,995,99.5,48.382924410788334,54.47548609720451,19.75418980533025,48.38107198696365,54.49944935232947,19.753395378645106
Dataset03,all,996,99.60000000000001,49.60198949909741,54.350286843958116,19.76537496246684,49.594696136584766,54.36942629705356,19.76488231312843
Dataset03,all,997,99.7,50.97194974402543,54.25332633925258,19.733075926883465,50.95887236984457,54.26936441095455,19.73443347863573
Dataset03,all,998,99.80000000000001,52.40593230917522,54.14341722092884,19.702493275409253,52.39116413183853,54.158404887158454,19.703733063371992
Dataset03,all,999,99.9,53.82140723450172,54.007654737256004,19.711707614761217,53.808673602772075,54.022304068882676,19.71118897770659
Dataset03,all,1000,100.0,55.18266754250138,53.86240275879442,19.727744331786415,55.17340964125365,53.87609909707938,19.726918973775437
Dataset03,all,1001,100.10000000000001,56.50061767699067,53.71019450636141,19.737543334171313,56.494129662943394,53.72289459514849,19.737037485840464
Dataset03,all,1002,100.2,57.773070448647715,53.56383178921994,19.74767346583487,57.769161865205845,53.57509644850995,19.747213075327583
Dataset03,all,1003,100.30000000000001,58.99863052225204,53.427907852718036,19.758937967746096,58.99711680869925,53.437659930179194,19.758474486062894
Dataset03,all,1004,100.4,60.17104573094325,53.301657419248556,19.78331493177517,60.17195959566147,53.310062649032645,19.782352735296776
Dataset03,all,1005,100.5,61.26164959107513,53.17418994228618,19.821443695866808,61.265953958861374,53.18182652659028,19.81998127492892
Dataset03,all,1006,100.60000000000001,62.25210690017263,53.04617738312897,19.850429093062854,62.26028960918795,53.05311125790562,19.849455866819934
Dataset03,all,1007,100.7,63.13536426238863,52.922172780647216,19.86499860651703,63.147384067773906,52.92828273974914,19.86472835390635
Dataset03,all,1008,100.80000000000001,63.897715858446105,52.81277450280033,19.85826129166099,63.913787749568606,52.81769335842621,19.858923129339853
Dataset03,all,1009,100.9,64.55118085477498,52.711786316251334,19.839581243158506,64.57045012356161,52.71586258833516,19.84071385639772
Dataset03,all,1010,101.0,65.1018377483606,52.60206721758811,19.819147577528035,65.12372815300505,52.606098582411015,19.820269056445756
Dataset03,all,1011,101.10000000000001,65.53848140395614,52.491132438942756,19.80295580630409,65.56319318453968,52.49484598412633,19.803800073203895
Dataset03,all,1012,101.2,65.85327532903361,52.39366438433694,19.78851062722116,65.88088365680564,52.39647230680985,19.78919477563873
Dataset03,all,1013,101.30000000000001,66.05538615080306,52.30870684486532,19.771121772900976,66.08525310995515,52.31070657653985,19.77185856931732
Dataset03,all,1014,101.4,66.13928088059137,52.226516127085986,19.76287131697321,66.17140320353015,52.22818684832061,19.763166563470364
Dataset03,all,1015,101.5,66.10047410429847,52.149691140688304,19.763950887429065,66.13483179363548,52.15097532494271,19.763816402681822
Dataset03,all,1016,101.60000000000001,65.93509397875377,52.07492934847632,19.77006140309586,65.97164286339125,52.075995902010995,19.769713966591162
Dataset03,all,1017,101.7,65.6328900387561,51.99963109856033,19.77775181003283,65.67185197702115,52.00061394301565,19.777361999060684
Dataset03,all,1018,101.80000000000001,65.1942686837942,51.92599055505859,19.771421130132186,65.23541693286157,51.926812340532216,19.771643114252228
Dataset03,all,1019,101.9,64.62336004256332,51.84521644475461,19.769611084338422,64.66631640939256,51.846251105623274,19.769651733343526
Dataset03,all,1020,102.0,63.915445257760766,51.7577064154371,19.765435876088432,63.960224526279454,51.758933642330966,19.765562881230082
Dataset03,all,1021,102.10000000000001,63.07977167343976,51.65032709490427,19.748148822064895,63.125827609142725,51.65227010223719,19.748808505924664
Dataset03,all,1022,102.2,62.14189270196675,51.478859220937984,19.710859370318712,62.18803318042582,51.48329791066379,19.712305886796962
Dataset03,all,1023,102.30000000000001,61.149721578447675,51.217830366795795,19.666933425606857,61.19391412067927,51.22566181935987,19.668554673537248
Dataset03,all,1024,102.4,60.1499445445135,50.901557948482015,19.625029503532154,60.190357186993445,50.911096013271404,19.626427352320515
Dataset03,all,1025,102.5,59.15407571636142,50.62083910642857,19.608170721246,59.19050140835335,50.62811536380136,19.608399710653913
Dataset03,all,1026,102.60000000000001,58.153178729103786,50.42329824490872,19.595666326960124,58.18633947529736,50.42639072425961,19.595646776868495
Dataset03,all,1027,102.7,57.14740759227191,50.28015637946362,19.581644685530225,57.17762330853652,50.28055243401462,19.581679224477064
Dataset03,all,1028,102.80000000000001,56.138591446526185,50.13138100924567,19.565602764362794,56.16606734491743,50.131862204436196,19.56571970091624
Dataset03,all,1029,102.9,55.127628322208764,49.93446245922898,19.55931814764822,55.15258464268592,49.93688859411018,19.55902553163626
Dataset03,all,1030,103.0,54.11983251598222,49.68661516890876,19.55421301746837,54.142288018271934,49.691001166127656,19.553881452261415
Dataset03,all,1031,103.10000000000001,53.11807013548296,49.41396358482682,19.54841160351485,53.13813451609332,49.419054870578435,19.548137252721226
Dataset03,all,1032,103.2,52.112978138827586,49.12903733499025,19.54316363098166,52.13125913675096,49.13420148554377,19.542893733113793
Dataset03,all,1033,103.30000000000001,51.10415555394271,48.830614858875876,19.535109485394305,51.120856714192136,48.83586954961512,19.534979990252367
Dataset03,all,1034,103.4,50.09409302499931,48.52416047016201,19.52357240470394,50.10926350947771,48.529272893281075,19.52360407329188
Dataset03,all,1035,103.5,49.08523545963644,48.223718121999035,19.51167002595332,49.09891548585768,48.228112511682724,19.51172052669336
Dataset03,all,1036,103.60000000000001,48.082650190923424,47.9287171221584,19.51663507455345,48.094767822753646,47.9324584750362,19.515986257308942
Dataset03,all,1037,103.7,47.084553050282516,47.637119393419844,19.517927998546686,47.095320773286424,47.640353730637244,19.51746068166598
Dataset03,all,1038,103.80000000000001,46.08830671047435,47.331362672740184,19.51050384224975,46.0979646208253,47.33486621743544,19.51044588567184
Dataset03,all,1039,103.9,45.08933685031529,46.98881432245104,19.51190966429035,45.098184248795114,46.99352786416919,19.511509756606586
Dataset03,all,1040,104.0,44.08817970170904,46.61430763347538,19.51512109478233,44.09628042269899,46.619960787638924,19.51466895131057
Dataset03,all,1041,104.10000000000001,43.08699699606008,46.24044645557154,19.51529399382418,43.09433234230173,46.245598364150155,19.51500604664232
Dataset03,all,1042,104.2,42.089456735863855,45.87565171064897,19.517319569012905,42.09594419562409,45.87994125375327,19.5169881483295
Dataset03,all,1043,104.30000000000001,41.09378074588248,45.51267519128618,19.521884547050014,41.09956723585151,45.51646466270755,19.521476721384186
Dataset03,all,1044,104.4,40.10043258403695,45.15700161160895,19.529380098026333,40.10556870414192,45.16012520675068,19.528885318516494
Dataset03,all,1045,104.5,39.10879263523422,44.811372112464674,19.535927799237022,39.11336508218933,44.8137704362173,19.535513449519488
